access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,2073.9703,132738.6306,0.0133,131072.0000,16.0000,0.0310,110.5938,40.5753,110.5975,56,0
write,2071.6639,132590.3585,0.0133,131072.0000,16.0000,0.0350,110.7174,39.2010,110.7207,56,1
write,2069.4952,132451.6672,0.0133,131072.0000,16.0000,0.0264,110.8334,39.2726,110.8367,56,2
write,2075.1132,132811.0229,0.0133,131072.0000,16.0000,0.0380,110.5335,39.0410,110.5366,56,3
write,2070.3174,132504.1716,0.0133,131072.0000,16.0000,0.0302,110.7894,39.3678,110.7927,56,4
