access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,2393.8211,153209.8770,0.0129,131072.0000,16.0000,0.0310,109.5048,40.4365,109.5086,64,0
write,2396.1827,153360.2096,0.0131,131072.0000,16.0000,0.0303,109.3975,39.2494,109.4007,64,1
write,2394.1544,153230.4450,0.0132,131072.0000,16.0000,0.0383,109.4901,38.1277,109.4934,64,2
write,2396.5338,153382.6059,0.0132,131072.0000,16.0000,0.0301,109.3815,38.0931,109.3846,64,3
write,2396.9715,153410.6454,0.0132,131072.0000,16.0000,0.0381,109.3615,38.0674,109.3647,64,4
