access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,4065.4755,260217.3799,0.0088,131072.0000,16.0000,0.0266,72.5331,36.7595,72.5406,72,0
write,4088.4012,261669.8219,0.0088,131072.0000,16.0000,0.0273,72.1305,36.7780,72.1338,72,1
write,4084.1276,261395.8160,0.0087,131072.0000,16.0000,0.0229,72.2061,36.8498,72.2093,72,2
write,4086.5848,261552.6875,0.0087,131072.0000,16.0000,0.0223,72.1628,36.7813,72.1659,72,3
write,4088.1753,261654.9523,0.0087,131072.0000,16.0000,0.0191,72.1346,36.8505,72.1378,72,4
