access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,63075.4570,4037549.6176,0.0089,131072.0000,16.0000,0.0536,74.7953,37.8254,74.8087,1152,0
write,64014.5016,4097641.7632,0.0088,131072.0000,16.0000,0.0665,73.6985,36.7992,73.7113,1152,1
write,60524.6203,3874431.8217,0.0093,131072.0000,16.0000,0.0710,77.9443,42.4839,77.9615,1152,2
write,39612.5573,2535334.5164,0.0141,131072.0000,16.0000,0.0703,119.1124,47.5582,119.1186,1152,3
write,39288.7841,2514762.9064,0.0133,131072.0000,16.0000,0.0596,120.0868,54.7082,120.1002,1152,4
