access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,55035.1744,3522635.2566,0.0114,131072.0000,16.0000,0.0677,95.2538,47.6006,95.2642,1280,0
write,55815.0761,3573034.3801,0.0112,131072.0000,16.0000,0.0932,93.9102,49.6077,93.9330,1280,1
write,44426.3744,2843705.6808,0.0135,131072.0000,16.0000,0.0585,117.9954,73.3537,118.0128,1280,2
write,60024.9817,3842550.0940,0.0099,131072.0000,16.0000,0.0807,87.3233,45.1464,87.3450,1280,3
write,27860.0285,1783172.0188,0.0209,131072.0000,16.0000,0.0637,188.1727,148.2828,188.1865,1280,4
