access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,51419.7189,3291903.7804,0.0093,131072.0000,16.0000,0.0625,81.5441,39.6024,81.5700,1024,0
write,45183.3149,2892177.1304,0.0109,131072.0000,16.0000,0.0523,92.8143,56.6061,92.8286,1024,1
write,49136.1751,3145401.9449,0.0100,131072.0000,16.0000,0.0610,85.3422,38.4417,85.3608,1024,2
write,55911.9726,3578520.7512,0.0090,131072.0000,16.0000,0.0510,75.0130,39.1641,75.0162,1024,3
write,42558.9908,2724172.0938,0.0117,131072.0000,16.0000,0.0551,98.5384,50.9232,98.5527,1024,4
