access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,39900.3452,19993.0806,0.0256,131072.0000,2048.0000,0.0066,1.6390,0.0932,1.6425,16,0
write,43236.8807,21665.3084,0.0235,131072.0000,2048.0000,0.0064,1.5125,0.0862,1.5157,16,1
write,45596.8327,22847.8836,0.0222,131072.0000,2048.0000,0.0059,1.4342,0.0394,1.4373,16,2
write,44974.7525,22535.0434,0.0224,131072.0000,2048.0000,0.0059,1.4541,0.0317,1.4572,16,3
write,45123.5123,22611.6737,0.0223,131072.0000,2048.0000,0.0061,1.4492,0.0420,1.4524,16,4
