access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,5524.7513,353626.4177,0.0043,131072.0000,16.0000,0.0071,35.5825,0.2360,35.5868,48,0
write,5537.7341,354449.3442,0.0043,131072.0000,16.0000,0.0066,35.4999,0.2662,35.5033,48,1
write,5533.9593,354205.3805,0.0043,131072.0000,16.0000,0.0063,35.5243,0.2560,35.5275,48,2
write,5544.9692,354910.0682,0.0043,131072.0000,16.0000,0.0063,35.4538,0.2980,35.4570,48,3
write,5538.3208,354484.3623,0.0043,131072.0000,16.0000,0.0063,35.4964,0.2980,35.4996,48,4
