access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,4547.2761,291085.5196,0.0043,131072.0000,16.0000,0.0104,36.0230,0.5630,36.0304,40,0
write,4575.2233,292839.0354,0.0043,131072.0000,16.0000,0.0060,35.8072,0.4866,35.8103,40,1
write,4590.0778,293789.4182,0.0043,131072.0000,16.0000,0.0059,35.6914,0.4799,35.6944,40,2
write,4597.5372,294269.1181,0.0043,131072.0000,16.0000,0.0063,35.6332,0.4143,35.6365,40,3
write,4592.0693,293918.3432,0.0043,131072.0000,16.0000,0.0061,35.6758,0.4282,35.6789,40,4
