access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,65462.2047,4096.7692,0.5232,131072.0000,16384.0000,0.0102,4.4992,3.4599,4.5051,72,0
write,89775.8093,5618.2071,0.2630,131072.0000,16384.0000,0.0084,3.2808,2.1809,3.2850,72,1
write,78868.7651,4934.5830,0.2668,131072.0000,16384.0000,0.0078,3.7353,2.5852,3.7393,72,2
write,87713.7101,5489.0013,0.2914,131072.0000,16384.0000,0.0083,3.3580,2.1986,3.3622,72,3
write,80485.8980,5035.9529,0.2753,131072.0000,16384.0000,0.0079,3.6601,2.6764,3.6641,72,4
