access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,8033.7848,514251.0293,0.0045,131072.0000,16.0000,0.0112,40.7807,4.9284,40.7877,80,0
write,8152.5683,521823.4927,0.0045,131072.0000,16.0000,0.0090,40.1889,4.6172,40.1935,80,1
write,8112.3332,519244.5651,0.0044,131072.0000,16.0000,0.0086,40.3885,5.0067,40.3928,80,2
write,8132.7632,520549.1697,0.0045,131072.0000,16.0000,0.0081,40.2873,4.8552,40.2913,80,3
write,8042.7331,514787.8728,0.0044,131072.0000,16.0000,0.0083,40.7382,5.3484,40.7424,80,4
