access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,3665.7162,234628.5520,0.0043,131072.0000,16.0000,0.0064,35.7527,0.2757,35.7562,32,0
write,3669.9988,234901.4653,0.0044,131072.0000,16.0000,0.0063,35.7112,0.2556,35.7145,32,1
write,3682.4609,235697.7613,0.0043,131072.0000,16.0000,0.0060,35.5905,0.1896,35.5936,32,2
write,3674.4442,235183.8599,0.0043,131072.0000,16.0000,0.0058,35.6683,0.2859,35.6712,32,3
write,3682.6529,235709.3306,0.0043,131072.0000,16.0000,0.0057,35.5888,0.2706,35.5917,32,4
