access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,8029.2944,513940.8567,0.0045,131072.0000,16.0000,0.0089,36.7248,0.6579,36.7295,72,0
write,8079.0854,517118.0010,0.0044,131072.0000,16.0000,0.0080,36.4992,0.8614,36.5031,72,1
write,8142.7911,521194.6682,0.0044,131072.0000,16.0000,0.0078,36.2137,0.6458,36.2176,72,2
write,8202.6756,525029.9687,0.0044,131072.0000,16.0000,0.0080,35.9491,0.4036,35.9531,72,3
write,8226.1472,526533.7696,0.0044,131072.0000,16.0000,0.0081,35.8465,0.4714,35.8506,72,4
