access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,73254.7162,36665.6156,0.0478,131072.0000,2048.0000,0.0099,4.9153,2.4765,4.9205,88,0
write,72269.8549,36167.6317,0.0442,131072.0000,2048.0000,0.0090,4.9830,2.6336,4.9875,88,1
write,62039.5615,31043.3504,0.0395,131072.0000,2048.0000,0.0086,5.8056,3.5507,5.8100,88,2
write,77755.5879,38914.2678,0.0391,131072.0000,2048.0000,0.0087,4.6313,2.4271,4.6357,88,3
write,74370.4366,37216.9935,0.0426,131072.0000,2048.0000,0.0083,4.8425,2.4775,4.8467,88,4
