access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,9090.9845,581931.7949,0.0044,131072.0000,16.0000,0.0121,39.6415,3.4553,39.6490,88,0
write,9265.9287,593082.7242,0.0044,131072.0000,16.0000,0.0930,38.8962,3.1851,38.9004,88,1
write,9323.9064,596799.1660,0.0044,131072.0000,16.0000,0.0091,38.6540,3.1021,38.6585,88,2
write,9245.7442,591798.7615,0.0043,131072.0000,16.0000,0.0094,38.9806,3.4895,38.9853,88,3
write,9243.0520,591621.4304,0.0044,131072.0000,16.0000,0.0086,38.9923,3.5483,38.9966,88,4
