access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,94257.2114,11823.2169,0.1032,131072.0000,8192.0000,0.0102,2.0786,0.5789,2.0859,48,0
write,92395.2311,11566.8311,0.1020,131072.0000,8192.0000,0.0063,2.1247,0.6836,2.1279,48,1
write,99567.1579,12465.9388,0.1038,131072.0000,8192.0000,0.0061,1.9715,0.4455,1.9746,48,2
write,97267.0814,12176.7594,0.1036,131072.0000,8192.0000,0.0061,2.0183,0.4706,2.0213,48,3
write,101989.1802,12769.3473,0.1029,131072.0000,8192.0000,0.0061,1.9246,0.3667,1.9277,48,4
